date,hour,holiday,temperature,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
2023-07-30 06:00:00,6,No Holiday,27.1,0.0,0.0,92,Clouds,scattered clouds,516
2023-07-30 07:00:00,7,No Holiday,26.1,0.89,0.0,71,Rain,heavy intensity rain,2848
2023-07-30 08:00:00,8,No Holiday,22.0,0.0,0.0,18,Clear,sky is clear,3060
2023-07-30 09:00:00,9,No Holiday,25.1,0.0,0.0,97,Clouds,broken clouds,3616
2023-07-30 10:00:00,10,No Holiday,24.0,0.0,0.0,10,Clear,sky is clear,2034
2023-07-30 11:00:00,11,No Holiday,26.9,0.0,0.0,48,Clouds,overcast clouds,2257
2023-07-30 12:00:00,12,No Holiday,25.7,0.0,0.0,13,Clear,sky is clear,2990
2023-07-30 13:00:00,13,No Holiday,27.4,0.0,0.0,2,Clear,sky is clear,2915
2023-07-30 14:00:00,14,No Holiday,29.6,0.0,0.0,91,Clouds,scattered clouds,2476
2023-07-30 15:00:00,15,No Holiday,28.8,0.0,0.0,87,Thunderstorm,proximity thunderstorm,1506
2023-07-30 16:00:00,16,No Holiday,30.6,0.0,0.0,17,Clear,sky is clear,4576
2023-07-30 17:00:00,17,No Holiday,30.7,0.0,0.0,7,Clear,sky is clear,4309
2023-07-30 18:00:00,18,No Holiday,28.6,0.0,0.0,73,Clouds,broken clouds,3614
2023-07-30 19:00:00,19,No Holiday,23.2,0.0,0.0,87,Clouds,scattered clouds,1926
2023-07-30 20:00:00,20,No Holiday,29.0,0.0,0.0,90,Clouds,overcast clouds,2013
2023-07-30 21:00:00,21,No Holiday,22.4,0.0,0.0,50,Clouds,overcast clouds,1719
2023-07-30 22:00:00,22,No Holiday,26.3,0.0,0.0,95,Clouds,broken clouds,411
2023-07-30 23:00:00,23,No Holiday,24.2,11.07,0.0,92,Rain,moderate rain,373
2023-07-31 00:00:00,0,No Holiday,19.3,0.0,0.0,13,Clear,sky is clear,682
2023-07-31 01:00:00,1,No Holiday,25.5,0.0,0.0,74,Clouds,overcast clouds,1101
2023-07-31 02:00:00,2,No Holiday,18.6,0.28,0.0,90,Drizzle,light intensity drizzle,617
2023-07-31 03:00:00,3,No Holiday,21.4,0.0,0.0,42,Clouds,few clouds,506
2023-07-31 04:00:00,4,No Holiday,20.9,0.0,0.0,55,Clouds,broken clouds,889
2023-07-31 05:00:00,5,No Holiday,23.5,0.23,0.0,76,Rain,heavy intensity rain,720
2023-07-31 06:00:00,6,No Holiday,24.2,0.0,0.0,1,Clear,sky is clear,649
2023-07-31 07:00:00,7,No Holiday,24.3,0.0,0.0,5,Clear,sky is clear,4271
2023-07-31 08:00:00,8,No Holiday,22.9,0.0,0.0,6,Clear,sky is clear,4737
2023-07-31 09:00:00,9,No Holiday,24.3,0.0,0.0,2,Clear,sky is clear,4767
2023-07-31 10:00:00,10,No Holiday,29.0,0.0,0.0,44,Clouds,overcast clouds,3567
2023-07-31 11:00:00,11,No Holiday,27.5,0.0,0.0,83,Clouds,scattered clouds,3577
2023-07-31 12:00:00,12,No Holiday,32.7,0.0,0.0,0,Clear,sky is clear,3512
2023-07-31 13:00:00,13,No Holiday,32.9,0.0,0.0,4,Clear,sky is clear,3302
2023-07-31 14:00:00,14,No Holiday,27.7,0.0,0.0,65,Clouds,few clouds,3924
2023-07-31 15:00:00,15,No Holiday,29.2,0.0,0.0,17,Clear,sky is clear,3438
2023-07-31 16:00:00,16,No Holiday,34.3,0.0,0.0,82,Mist,mist,5339
2023-07-31 17:00:00,17,No Holiday,30.1,0.0,0.0,17,Clear,sky is clear,5201
2023-07-31 18:00:00,18,No Holiday,25.5,0.0,0.0,89,Mist,mist,4766
2023-07-31 19:00:00,19,No Holiday,29.6,0.0,0.0,31,Clouds,scattered clouds,2637
2023-07-31 20:00:00,20,No Holiday,26.3,0.0,0.0,93,Clouds,overcast clouds,2708
2023-07-31 21:00:00,21,No Holiday,27.0,0.0,0.0,34,Clouds,scattered clouds,2730
2023-07-31 22:00:00,22,No Holiday,23.7,0.0,0.0,6,Clear,sky is clear,824
2023-07-31 23:00:00,23,No Holiday,23.6,0.0,0.0,31,Clouds,overcast clouds,630
2023-08-01 00:00:00,0,No Holiday,20.3,0.0,0.0,76,Mist,mist,700
2023-08-01 01:00:00,1,No Holiday,17.6,0.0,0.0,0,Clear,sky is clear,1025
2023-08-01 02:00:00,2,No Holiday,20.5,2.18,0.0,98,Rain,moderate rain,832
2023-08-01 03:00:00,3,No Holiday,16.8,0.65,0.0,99,Rain,light rain,523
2023-08-01 04:00:00,4,No Holiday,16.3,0.0,0.0,90,Mist,mist,425
2023-08-01 05:00:00,5,No Holiday,17.4,0.0,0.0,50,Clouds,overcast clouds,880
2023-08-01 06:00:00,6,No Holiday,18.2,0.0,0.0,18,Clear,sky is clear,946
2023-08-01 07:00:00,7,No Holiday,20.4,0.0,0.0,69,Clouds,scattered clouds,4718
2023-08-01 08:00:00,8,No Holiday,20.7,0.0,0.0,3,Clear,sky is clear,4867
2023-08-01 09:00:00,9,No Holiday,21.6,15.48,0.0,72,Rain,light rain,4052
2023-08-01 10:00:00,10,No Holiday,23.1,0.0,0.0,43,Clouds,broken clouds,3442
2023-08-01 11:00:00,11,No Holiday,24.4,0.0,0.0,58,Clouds,broken clouds,3836
2023-08-01 12:00:00,12,No Holiday,22.3,0.0,0.0,16,Clear,sky is clear,3527
2023-08-01 13:00:00,13,No Holiday,25.0,0.0,0.0,37,Clouds,broken clouds,3518
2023-08-01 14:00:00,14,No Holiday,28.6,0.0,0.0,68,Clouds,few clouds,3710
2023-08-01 15:00:00,15,No Holiday,27.5,0.0,0.0,10,Clear,sky is clear,3392
2023-08-01 16:00:00,16,No Holiday,26.4,0.0,0.0,19,Clear,sky is clear,5403
2023-08-01 17:00:00,17,No Holiday,27.7,0.0,0.0,36,Clouds,scattered clouds,5812
2023-08-01 18:00:00,18,No Holiday,24.6,0.0,0.0,81,Clouds,broken clouds,5461
2023-08-01 19:00:00,19,No Holiday,25.5,0.0,0.0,77,Mist,mist,2755
2023-08-01 20:00:00,20,No Holiday,24.5,0.0,0.0,2,Clear,sky is clear,2717
2023-08-01 21:00:00,21,No Holiday,23.5,0.0,0.0,56,Clouds,few clouds,2867
2023-08-01 22:00:00,22,No Holiday,23.3,0.0,0.0,43,Clouds,overcast clouds,671
2023-08-01 23:00:00,23,No Holiday,17.6,0.0,0.0,6,Clear,sky is clear,861
2023-08-02 00:00:00,0,No Holiday,22.9,0.45,0.0,88,Rain,moderate rain,524
2023-08-02 01:00:00,1,No Holiday,22.2,0.0,0.0,19,Clear,sky is clear,808
2023-08-02 02:00:00,2,No Holiday,17.3,0.0,0.0,3,Clear,sky is clear,569
2023-08-02 03:00:00,3,No Holiday,21.4,0.0,0.0,18,Clear,sky is clear,640
2023-08-02 04:00:00,4,No Holiday,21.8,0.0,0.0,66,Clouds,broken clouds,921
2023-08-02 05:00:00,5,No Holiday,18.9,0.0,0.0,55,Clouds,scattered clouds,693
2023-08-02 06:00:00,6,No Holiday,20.7,0.0,0.0,2,Clear,sky is clear,686
2023-08-02 07:00:00,7,No Holiday,19.0,0.0,0.0,19,Clear,sky is clear,4739
2023-08-02 08:00:00,8,No Holiday,24.7,0.0,0.0,99,Clouds,few clouds,4941
2023-08-02 09:00:00,9,No Holiday,25.3,0.0,0.0,10,Clear,sky is clear,4770
2023-08-02 10:00:00,10,No Holiday,27.2,0.0,0.0,17,Clear,sky is clear,3315
2023-08-02 11:00:00,11,No Holiday,25.4,0.0,0.0,5,Clear,sky is clear,3273
2023-08-02 12:00:00,12,No Holiday,24.0,0.0,0.0,2,Clear,sky is clear,3689
2023-08-02 13:00:00,13,No Holiday,24.7,0.0,0.0,79,Fog,fog,3259
2023-08-02 14:00:00,14,No Holiday,29.5,0.0,0.0,13,Clear,sky is clear,3572
2023-08-02 15:00:00,15,No Holiday,27.1,0.0,0.0,0,Clear,sky is clear,3404
2023-08-02 16:00:00,16,No Holiday,27.8,0.0,0.0,43,Clouds,few clouds,6242
2023-08-02 17:00:00,17,No Holiday,27.6,0.0,0.0,77,Clouds,overcast clouds,5465
2023-08-02 18:00:00,18,No Holiday,25.1,0.2,0.0,96,Rain,heavy intensity rain,4861
2023-08-02 19:00:00,19,No Holiday,25.2,2.11,0.0,78,Rain,moderate rain,2424
2023-08-02 20:00:00,20,No Holiday,26.0,1.42,0.0,70,Rain,light rain,2303
2023-08-02 21:00:00,21,No Holiday,25.7,0.0,0.0,80,Clouds,overcast clouds,2997
2023-08-02 22:00:00,22,No Holiday,22.8,0.0,0.0,77,Mist,mist,781
2023-08-02 23:00:00,23,No Holiday,25.7,0.0,0.0,2,Clear,sky is clear,612
2023-08-03 00:00:00,0,No Holiday,23.0,0.0,0.0,60,Clouds,overcast clouds,813
2023-08-03 01:00:00,1,No Holiday,16.8,0.0,0.0,42,Clouds,overcast clouds,668
2023-08-03 02:00:00,2,No Holiday,17.9,0.0,0.0,19,Clear,sky is clear,844
2023-08-03 03:00:00,3,No Holiday,19.9,0.0,0.0,97,Clouds,scattered clouds,557
2023-08-03 04:00:00,4,No Holiday,16.8,0.0,0.0,17,Clear,sky is clear,648
2023-08-03 05:00:00,5,No Holiday,17.9,0.0,0.0,18,Clear,sky is clear,793
2023-08-03 06:00:00,6,No Holiday,20.4,0.0,0.0,80,Clouds,few clouds,765
2023-08-03 07:00:00,7,No Holiday,21.3,0.0,0.0,3,Clear,sky is clear,4774
2023-08-03 08:00:00,8,No Holiday,19.5,0.0,0.0,2,Clear,sky is clear,4404
2023-08-03 09:00:00,9,No Holiday,22.8,0.0,0.0,81,Mist,mist,4535
2023-08-03 10:00:00,10,No Holiday,24.1,0.0,0.0,30,Clouds,broken clouds,3144
2023-08-03 11:00:00,11,No Holiday,21.2,0.0,0.0,95,Clouds,few clouds,3676
2023-08-03 12:00:00,12,No Holiday,25.9,0.0,0.0,1,Clear,sky is clear,3541
2023-08-03 13:00:00,13,No Holiday,25.6,0.0,0.0,10,Clear,sky is clear,3487
2023-08-03 14:00:00,14,No Holiday,26.7,0.18,0.0,97,Rain,light rain,3388
2023-08-03 15:00:00,15,No Holiday,25.7,0.0,0.0,6,Clear,sky is clear,3538
2023-08-03 16:00:00,16,No Holiday,28.2,0.0,0.0,13,Clear,sky is clear,4724
2023-08-03 17:00:00,17,No Holiday,22.4,0.91,0.0,85,Rain,moderate rain,5064
2023-08-03 18:00:00,18,No Holiday,23.0,0.0,0.0,98,Clouds,broken clouds,5771
2023-08-03 19:00:00,19,No Holiday,23.6,0.0,0.0,61,Clouds,few clouds,2745
2023-08-03 20:00:00,20,No Holiday,25.6,0.0,0.0,5,Clear,sky is clear,2454
2023-08-03 21:00:00,21,No Holiday,26.5,0.0,0.0,85,Clouds,broken clouds,2620
2023-08-03 22:00:00,22,No Holiday,18.9,0.0,0.0,51,Clouds,scattered clouds,519
2023-08-03 23:00:00,23,No Holiday,22.2,0.0,0.0,33,Clouds,broken clouds,1002
2023-08-04 00:00:00,0,No Holiday,22.9,0.0,0.0,95,Mist,mist,587
2023-08-04 01:00:00,1,No Holiday,19.4,0.0,0.0,33,Clouds,few clouds,669
2023-08-04 02:00:00,2,No Holiday,21.5,0.0,0.0,37,Clouds,few clouds,938
2023-08-04 03:00:00,3,No Holiday,23.1,0.0,0.0,34,Clouds,scattered clouds,572
2023-08-04 04:00:00,4,No Holiday,21.0,0.0,0.0,66,Clouds,overcast clouds,587
2023-08-04 05:00:00,5,No Holiday,20.8,0.0,0.0,13,Clear,sky is clear,691
2023-08-04 06:00:00,6,No Holiday,21.6,0.0,0.0,80,Mist,mist,615
2023-08-04 07:00:00,7,No Holiday,20.1,0.0,0.0,4,Clear,sky is clear,4922
2023-08-04 08:00:00,8,No Holiday,20.0,0.0,0.0,36,Clouds,scattered clouds,5053
2023-08-04 09:00:00,9,No Holiday,24.5,0.0,0.0,11,Clear,sky is clear,4958
2023-08-04 10:00:00,10,No Holiday,24.2,0.0,0.0,5,Clear,sky is clear,3392
2023-08-04 11:00:00,11,No Holiday,25.1,0.88,0.0,86,Rain,light rain,2997
2023-08-04 12:00:00,12,No Holiday,26.5,0.0,0.0,58,Clouds,overcast clouds,3545
2023-08-04 13:00:00,13,No Holiday,27.5,0.0,0.0,59,Clouds,broken clouds,3400
2023-08-04 14:00:00,14,No Holiday,28.4,0.0,0.0,46,Clouds,scattered clouds,3678
2023-08-04 15:00:00,15,No Holiday,28.2,0.0,0.0,60,Clouds,few clouds,3590
2023-08-04 16:00:00,16,No Holiday,26.2,0.0,0.0,76,Clouds,scattered clouds,4894
2023-08-04 17:00:00,17,No Holiday,27.9,3.71,0.0,84,Rain,moderate rain,4578
2023-08-04 18:00:00,18,No Holiday,25.7,0.0,0.0,13,Clear,sky is clear,5521
2023-08-04 19:00:00,19,No Holiday,27.6,0.0,0.0,15,Clear,sky is clear,2983
2023-08-04 20:00:00,20,No Holiday,24.2,0.0,0.0,84,Clouds,broken clouds,2442
2023-08-04 21:00:00,21,No Holiday,22.7,0.0,0.0,95,Thunderstorm,proximity thunderstorm,1637
2023-08-04 22:00:00,22,No Holiday,20.9,0.0,0.0,79,Clouds,overcast clouds,756
2023-08-04 23:00:00,23,No Holiday,19.2,0.0,0.0,78,Clouds,overcast clouds,804
2023-08-05 00:00:00,0,No Holiday,20.4,0.0,0.0,1,Clear,sky is clear,336
2023-08-05 01:00:00,1,No Holiday,20.8,0.0,0.0,0,Clear,sky is clear,483
2023-08-05 02:00:00,2,No Holiday,16.1,0.0,0.0,19,Clear,sky is clear,396
2023-08-05 03:00:00,3,No Holiday,18.5,0.26,0.0,95,Rain,moderate rain,337
2023-08-05 04:00:00,4,No Holiday,21.6,1.29,0.0,82,Rain,light rain,384
2023-08-05 05:00:00,5,No Holiday,21.2,0.0,0.0,45,Clouds,overcast clouds,465
2023-08-05 06:00:00,6,No Holiday,20.8,0.0,0.0,79,Fog,fog,473
2023-08-05 07:00:00,7,No Holiday,24.1,0.0,0.0,44,Clouds,few clouds,2952
2023-08-05 08:00:00,8,No Holiday,22.9,0.0,0.0,75,Clouds,scattered clouds,2794
2023-08-05 09:00:00,9,No Holiday,26.4,1.94,0.0,84,Rain,heavy intensity rain,2669
2023-08-05 10:00:00,10,No Holiday,23.8,0.0,0.0,19,Clear,sky is clear,2302
2023-08-05 11:00:00,11,No Holiday,25.6,0.0,0.0,87,Clouds,overcast clouds,2385
2023-08-05 12:00:00,12,No Holiday,26.0,0.0,0.0,16,Clear,sky is clear,2849
2023-08-05 13:00:00,13,No Holiday,25.4,0.0,0.0,2,Clear,sky is clear,2947
2023-08-05 14:00:00,14,No Holiday,24.4,0.0,0.0,55,Clouds,broken clouds,2579
2023-08-05 15:00:00,15,No Holiday,27.7,0.0,0.0,80,Clouds,overcast clouds,2786
2023-08-05 16:00:00,16,No Holiday,24.2,0.0,0.0,12,Clear,sky is clear,4495
2023-08-05 17:00:00,17,No Holiday,26.3,0.86,0.0,89,Drizzle,light intensity drizzle,3346
2023-08-05 18:00:00,18,No Holiday,25.4,0.0,0.0,58,Clouds,few clouds,3524
2023-08-05 19:00:00,19,No Holiday,25.3,0.0,0.0,5,Clear,sky is clear,1865
2023-08-05 20:00:00,20,No Holiday,26.3,0.0,0.0,57,Clouds,scattered clouds,1804
2023-08-05 21:00:00,21,No Holiday,23.6,0.0,0.0,32,Clouds,few clouds,1796
2023-08-05 22:00:00,22,No Holiday,21.8,0.0,0.0,41,Clouds,few clouds,333
2023-08-05 23:00:00,23,No Holiday,22.7,0.0,0.0,34,Clouds,scattered clouds,521
2023-08-06 00:00:00,0,No Holiday,23.6,0.0,0.0,17,Clear,sky is clear,378
2023-08-06 01:00:00,1,No Holiday,16.8,0.0,0.0,46,Clouds,broken clouds,548
2023-08-06 02:00:00,2,No Holiday,18.5,0.38,0.0,84,Rain,moderate rain,288
2023-08-06 03:00:00,3,No Holiday,21.2,0.01,0.0,74,Rain,heavy intensity rain,309
2023-08-06 04:00:00,4,No Holiday,17.8,0.0,0.0,61,Clouds,scattered clouds,307
2023-08-06 05:00:00,5,No Holiday,20.5,0.0,0.0,17,Clear,sky is clear,580
2023-08-06 06:00:00,6,No Holiday,19.6,0.0,0.0,8,Clear,sky is clear,441
2023-08-06 07:00:00,7,No Holiday,22.6,0.0,0.0,19,Clear,sky is clear,2924
2023-08-06 08:00:00,8,No Holiday,18.4,1.74,0.0,78,Rain,moderate rain,2622
2023-08-06 09:00:00,9,No Holiday,20.8,0.0,0.0,66,Clouds,few clouds,3117
2023-08-06 10:00:00,10,No Holiday,23.8,0.0,0.0,60,Clouds,scattered clouds,2430
2023-08-06 11:00:00,11,No Holiday,22.2,0.0,0.0,8,Clear,sky is clear,2220
2023-08-06 12:00:00,12,No Holiday,30.3,0.0,0.0,88,Clouds,broken clouds,2839
2023-08-06 13:00:00,13,No Holiday,28.2,0.0,0.0,17,Clear,sky is clear,2736
2023-08-06 14:00:00,14,No Holiday,25.8,0.0,0.0,81,Mist,mist,2703
2023-08-06 15:00:00,15,No Holiday,27.4,0.0,0.0,58,Clouds,scattered clouds,2949
2023-08-06 16:00:00,16,No Holiday,24.6,0.0,0.0,16,Clear,sky is clear,3924
2023-08-06 17:00:00,17,No Holiday,26.4,0.0,0.0,15,Clear,sky is clear,3685
2023-08-06 18:00:00,18,No Holiday,27.5,0.0,0.0,17,Clear,sky is clear,3448
2023-08-06 19:00:00,19,No Holiday,24.9,0.26,0.0,80,Rain,heavy intensity rain,1622
2023-08-06 20:00:00,20,No Holiday,23.2,0.0,0.0,55,Clouds,scattered clouds,1717
2023-08-06 21:00:00,21,No Holiday,24.2,0.0,0.0,10,Clear,sky is clear,1713
2023-08-06 22:00:00,22,No Holiday,22.6,0.0,0.0,66,Clouds,few clouds,461
2023-08-06 23:00:00,23,No Holiday,24.8,0.0,0.0,13,Clear,sky is clear,455
2023-08-07 00:00:00,0,No Holiday,21.6,0.0,0.0,10,Clear,sky is clear,714
2023-08-07 01:00:00,1,No Holiday,20.0,0.0,0.0,43,Clouds,scattered clouds,738
2023-08-07 02:00:00,2,No Holiday,16.3,0.0,0.0,67,Clouds,broken clouds,723
2023-08-07 03:00:00,3,No Holiday,22.3,0.0,0.0,96,Clouds,broken clouds,361
2023-08-07 04:00:00,4,No Holiday,20.5,0.0,0.0,37,Clouds,few clouds,723
2023-08-07 05:00:00,5,No Holiday,22.0,0.0,0.0,5,Clear,sky is clear,738
2023-08-07 06:00:00,6,No Holiday,21.4,0.0,0.0,77,Mist,mist,638
2023-08-07 07:00:00,7,No Holiday,19.2,0.0,0.0,85,Clouds,scattered clouds,5346
2023-08-07 08:00:00,8,No Holiday,24.4,0.0,0.0,60,Clouds,broken clouds,4960
2023-08-07 09:00:00,9,No Holiday,21.7,0.0,0.0,85,Mist,mist,4212
2023-08-07 10:00:00,10,No Holiday,26.4,0.0,0.0,91,Clouds,overcast clouds,3386
2023-08-07 11:00:00,11,No Holiday,22.0,0.0,0.0,33,Clouds,scattered clouds,3888
2023-08-07 12:00:00,12,No Holiday,25.2,0.11,0.0,87,Rain,heavy intensity rain,2755
2023-08-07 13:00:00,13,No Holiday,29.9,0.13,0.0,97,Drizzle,light intensity drizzle,3092
2023-08-07 14:00:00,14,No Holiday,27.8,0.0,0.0,39,Clouds,few clouds,3505
2023-08-07 15:00:00,15,No Holiday,28.8,0.0,0.0,66,Clouds,scattered clouds,3322
2023-08-07 16:00:00,16,No Holiday,24.8,0.0,0.0,75,Fog,fog,4718
2023-08-07 17:00:00,17,No Holiday,24.6,0.0,0.0,3,Clear,sky is clear,4871
2023-08-07 18:00:00,18,No Holiday,25.5,0.0,0.0,2,Clear,sky is clear,5299
2023-08-07 19:00:00,19,No Holiday,25.9,0.0,0.0,40,Clouds,few clouds,2424
2023-08-07 20:00:00,20,No Holiday,25.4,0.0,0.0,18,Clear,sky is clear,2879
2023-08-07 21:00:00,21,No Holiday,22.1,0.0,0.0,16,Clear,sky is clear,3087
2023-08-07 22:00:00,22,No Holiday,24.1,0.0,0.0,90,Clouds,scattered clouds,837
2023-08-07 23:00:00,23,No Holiday,25.4,0.0,0.0,94,Clouds,scattered clouds,797
2023-08-08 00:00:00,0,No Holiday,18.9,0.0,0.0,91,Clouds,overcast clouds,575
2023-08-08 01:00:00,1,No Holiday,18.3,0.0,0.0,15,Clear,sky is clear,890
2023-08-08 02:00:00,2,No Holiday,20.4,0.0,0.0,68,Clouds,few clouds,616
2023-08-08 03:00:00,3,No Holiday,19.0,0.0,0.0,79,Fog,fog,800
2023-08-08 04:00:00,4,No Holiday,20.2,0.0,0.0,40,Clouds,broken clouds,933
2023-08-08 05:00:00,5,No Holiday,22.2,0.0,0.0,9,Clear,sky is clear,528
2023-08-08 06:00:00,6,No Holiday,25.1,0.0,0.0,94,Mist,mist,452
2023-08-08 07:00:00,7,No Holiday,21.6,0.0,0.0,5,Clear,sky is clear,5121
2023-08-08 08:00:00,8,No Holiday,25.9,0.0,0.0,31,Clouds,broken clouds,4955
2023-08-08 09:00:00,9,No Holiday,19.7,0.0,0.0,98,Clouds,broken clouds,4103
2023-08-08 10:00:00,10,No Holiday,23.0,0.0,0.0,19,Clear,sky is clear,3760
2023-08-08 11:00:00,11,No Holiday,23.5,0.0,0.0,69,Clouds,few clouds,3607
2023-08-08 12:00:00,12,No Holiday,27.7,0.0,0.0,8,Clear,sky is clear,3543
2023-08-08 13:00:00,13,No Holiday,27.1,0.0,0.0,4,Clear,sky is clear,3736
2023-08-08 14:00:00,14,No Holiday,29.3,0.0,0.0,60,Clouds,scattered clouds,3354
2023-08-08 15:00:00,15,No Holiday,29.1,1.01,0.0,93,Rain,moderate rain,2979
2023-08-08 16:00:00,16,No Holiday,24.8,4.11,0.0,76,Rain,light rain,5243
2023-08-08 17:00:00,17,No Holiday,24.8,0.0,0.0,5,Clear,sky is clear,5672
2023-08-08 18:00:00,18,No Holiday,24.5,4.03,0.0,99,Rain,moderate rain,4678
2023-08-08 19:00:00,19,No Holiday,24.5,0.0,0.0,5,Clear,sky is clear,2691
2023-08-08 20:00:00,20,No Holiday,28.2,0.0,0.0,4,Clear,sky is clear,2837
2023-08-08 21:00:00,21,No Holiday,22.3,0.0,0.0,10,Clear,sky is clear,2747
2023-08-08 22:00:00,22,No Holiday,21.5,0.0,0.0,3,Clear,sky is clear,647
2023-08-08 23:00:00,23,No Holiday,21.3,0.0,0.0,18,Clear,sky is clear,588
2023-08-09 00:00:00,0,No Holiday,19.6,0.0,0.0,86,Clouds,scattered clouds,549
2023-08-09 01:00:00,1,No Holiday,20.8,0.0,0.0,11,Clear,sky is clear,829
2023-08-09 02:00:00,2,No Holiday,20.9,0.0,0.0,35,Clouds,few clouds,277
2023-08-09 03:00:00,3,No Holiday,20.2,0.0,0.0,48,Clouds,overcast clouds,717
2023-08-09 04:00:00,4,No Holiday,19.7,0.0,0.0,5,Clear,sky is clear,654
2023-08-09 05:00:00,5,No Holiday,19.0,0.0,0.0,85,Thunderstorm,proximity thunderstorm,571
2023-08-09 06:00:00,6,No Holiday,20.2,0.0,0.0,6,Clear,sky is clear,639
2023-08-09 07:00:00,7,No Holiday,19.4,0.0,0.0,50,Clouds,broken clouds,4881
2023-08-09 08:00:00,8,No Holiday,23.7,0.0,0.0,55,Clouds,scattered clouds,4940
2023-08-09 09:00:00,9,No Holiday,24.3,0.0,0.0,6,Clear,sky is clear,4917
2023-08-09 10:00:00,10,No Holiday,24.8,8.84,0.0,81,Rain,light rain,3283
2023-08-09 11:00:00,11,No Holiday,23.1,0.0,0.0,97,Fog,fog,2751
2023-08-09 12:00:00,12,No Holiday,24.5,0.0,0.0,33,Clouds,scattered clouds,3259
2023-08-09 13:00:00,13,No Holiday,29.5,0.0,0.0,15,Clear,sky is clear,3683
2023-08-09 14:00:00,14,No Holiday,29.7,0.0,0.0,52,Clouds,broken clouds,3605
2023-08-09 15:00:00,15,No Holiday,27.4,0.0,0.0,13,Clear,sky is clear,3778
2023-08-09 16:00:00,16,No Holiday,27.1,0.0,0.0,92,Clouds,few clouds,6407
2023-08-09 17:00:00,17,No Holiday,23.1,0.0,0.0,67,Clouds,few clouds,5352
2023-08-09 18:00:00,18,No Holiday,24.2,6.32,0.0,82,Rain,heavy intensity rain,4912
2023-08-09 19:00:00,19,No Holiday,24.4,0.0,0.0,98,Clouds,scattered clouds,3291
2023-08-09 20:00:00,20,No Holiday,24.9,0.0,0.0,16,Clear,sky is clear,2551
2023-08-09 21:00:00,21,No Holiday,23.8,0.0,0.0,66,Clouds,few clouds,2819
2023-08-09 22:00:00,22,No Holiday,25.1,0.0,0.0,9,Clear,sky is clear,608
2023-08-09 23:00:00,23,No Holiday,25.1,0.0,0.0,16,Clear,sky is clear,728
2023-08-10 00:00:00,0,No Holiday,18.1,0.0,0.0,77,Fog,fog,960
2023-08-10 01:00:00,1,No Holiday,18.1,0.0,0.0,12,Clear,sky is clear,995
2023-08-10 02:00:00,2,No Holiday,21.3,0.0,0.0,13,Clear,sky is clear,600
2023-08-10 03:00:00,3,No Holiday,20.9,0.0,0.0,80,Fog,fog,843
2023-08-10 04:00:00,4,No Holiday,16.2,0.0,0.0,91,Clouds,broken clouds,743
2023-08-10 05:00:00,5,No Holiday,18.8,0.0,0.0,3,Clear,sky is clear,703
2023-08-10 06:00:00,6,No Holiday,19.9,0.0,0.0,19,Clear,sky is clear,611
2023-08-10 07:00:00,7,No Holiday,25.7,0.0,0.0,50,Clouds,broken clouds,5063
2023-08-10 08:00:00,8,No Holiday,22.1,0.0,0.0,53,Clouds,overcast clouds,5244
2023-08-10 09:00:00,9,No Holiday,22.1,0.0,0.0,98,Thunderstorm,thunderstorm with light rain,3190
2023-08-10 10:00:00,10,No Holiday,23.7,0.0,0.0,9,Clear,sky is clear,3274
2023-08-10 11:00:00,11,No Holiday,23.6,0.28,0.0,72,Drizzle,light intensity drizzle,2948
2023-08-10 12:00:00,12,No Holiday,22.9,0.0,0.0,83,Clouds,broken clouds,3181
2023-08-10 13:00:00,13,No Holiday,28.5,0.0,0.0,59,Clouds,scattered clouds,3705
2023-08-10 14:00:00,14,No Holiday,26.8,0.0,0.0,76,Clouds,broken clouds,3786
2023-08-10 15:00:00,15,No Holiday,28.9,0.0,0.0,2,Clear,sky is clear,3538
2023-08-10 16:00:00,16,No Holiday,27.2,0.0,0.0,86,Clouds,overcast clouds,5518
2023-08-10 17:00:00,17,No Holiday,25.7,0.0,0.0,7,Clear,sky is clear,5132
2023-08-10 18:00:00,18,No Holiday,28.1,0.0,0.0,91,Mist,mist,5258
2023-08-10 19:00:00,19,No Holiday,26.6,0.0,0.0,4,Clear,sky is clear,2832
2023-08-10 20:00:00,20,No Holiday,19.8,0.0,0.0,59,Clouds,broken clouds,2730
2023-08-10 21:00:00,21,No Holiday,18.3,0.0,0.0,12,Clear,sky is clear,2815
2023-08-10 22:00:00,22,No Holiday,22.6,0.0,0.0,17,Clear,sky is clear,767
2023-08-10 23:00:00,23,No Holiday,22.8,0.0,0.0,13,Clear,sky is clear,516
2023-08-11 00:00:00,0,No Holiday,24.0,0.0,0.0,8,Clear,sky is clear,804
2023-08-11 01:00:00,1,No Holiday,19.2,0.0,0.0,79,Mist,mist,707
2023-08-11 02:00:00,2,No Holiday,21.0,0.0,0.0,10,Clear,sky is clear,897
2023-08-11 03:00:00,3,No Holiday,21.4,0.12,0.0,93,Drizzle,light intensity drizzle,630
2023-08-11 04:00:00,4,No Holiday,19.2,0.0,0.0,75,Clouds,scattered clouds,619
2023-08-11 05:00:00,5,No Holiday,17.3,0.0,0.0,96,Clouds,scattered clouds,800
2023-08-11 06:00:00,6,No Holiday,24.0,0.0,0.0,8,Clear,sky is clear,619
